"Year","cbns","threshold","retirees","prop"
2011,51,-1.625,52,0.980769230769231
2012,46,-1.625,48,0.958333333333333
2013,38,-1.625,42,0.904761904761905
2014,46,-1.625,46,1
2015,53,-1.625,54,0.981481481481482
2016,60,-1.625,62,0.967741935483871
2017,71,-1.625,73,0.972602739726027
2018,62,-1.625,63,0.984126984126984
1969,34,-1.6,36,0.944444444444444
1970,38,-1.6,43,0.883720930232558
1971,38,-1.6,41,0.926829268292683
1972,49,-1.6,52,0.942307692307692
1973,40,-1.6,40,1
1974,42,-1.6,44,0.954545454545455
1975,37,-1.6,37,1
1976,34,-1.6,34,1
1977,57,-1.6,60,0.95
1978,35,-1.6,37,0.945945945945946
1979,44,-1.6,47,0.936170212765957
1980,44,-1.6,44,1
1981,35,-1.6,39,0.897435897435897
1982,42,-1.6,46,0.91304347826087
1983,39,-1.6,40,0.975
1984,38,-1.6,39,0.974358974358974
1985,51,-1.6,52,0.980769230769231
1986,31,-1.6,32,0.96875
1987,27,-1.6,30,0.9
1988,32,-1.6,32,1
1989,36,-1.6,37,0.972972972972973
1990,46,-1.6,48,0.958333333333333
1991,43,-1.6,45,0.955555555555556
1992,42,-1.6,42,1
1993,52,-1.6,53,0.981132075471698
1994,32,-1.6,34,0.941176470588235
1995,44,-1.6,44,1
1996,44,-1.6,46,0.956521739130435
1997,34,-1.6,35,0.971428571428571
1998,40,-1.6,42,0.952380952380952
1999,47,-1.6,48,0.979166666666667
2000,52,-1.6,53,0.981132075471698
2001,52,-1.6,54,0.962962962962963
2002,38,-1.6,39,0.974358974358974
2003,38,-1.6,40,0.95
2004,44,-1.6,46,0.956521739130435
2005,30,-1.6,30,1
2006,41,-1.6,42,0.976190476190476
2007,41,-1.6,43,0.953488372093023
2008,39,-1.6,40,0.975
2009,44,-1.6,45,0.977777777777778
2010,47,-1.6,49,0.959183673469388
2011,51,-1.6,52,0.980769230769231
2012,46,-1.6,48,0.958333333333333
2013,38,-1.6,42,0.904761904761905
2014,46,-1.6,46,1
2015,53,-1.6,54,0.981481481481482
2016,60,-1.6,62,0.967741935483871
2017,71,-1.6,73,0.972602739726027
2018,62,-1.6,63,0.984126984126984
1969,34,-1.575,36,0.944444444444444
1970,38,-1.575,43,0.883720930232558
1971,38,-1.575,41,0.926829268292683
1972,49,-1.575,52,0.942307692307692
1973,39,-1.575,40,0.975
1974,42,-1.575,44,0.954545454545455
1975,37,-1.575,37,1
1976,34,-1.575,34,1
1977,57,-1.575,60,0.95
1978,35,-1.575,37,0.945945945945946
1979,44,-1.575,47,0.936170212765957
1980,44,-1.575,44,1
1981,35,-1.575,39,0.897435897435897
1982,42,-1.575,46,0.91304347826087
1983,39,-1.575,40,0.975
1984,38,-1.575,39,0.974358974358974
1985,50,-1.575,52,0.961538461538462
1986,31,-1.575,32,0.96875
1987,27,-1.575,30,0.9
1988,32,-1.575,32,1
1989,36,-1.575,37,0.972972972972973
1990,46,-1.575,48,0.958333333333333
1991,43,-1.575,45,0.955555555555556
1992,42,-1.575,42,1
1993,52,-1.575,53,0.981132075471698
1994,32,-1.575,34,0.941176470588235
1995,44,-1.575,44,1
1996,44,-1.575,46,0.956521739130435
1997,34,-1.575,35,0.971428571428571
1998,40,-1.575,42,0.952380952380952
1999,47,-1.575,48,0.979166666666667
2000,52,-1.575,53,0.981132075471698
2001,50,-1.575,54,0.925925925925926
2002,38,-1.575,39,0.974358974358974
2003,37,-1.575,40,0.925
2004,44,-1.575,46,0.956521739130435
2005,30,-1.575,30,1
2006,41,-1.575,42,0.976190476190476
2007,40,-1.575,43,0.930232558139535
2008,39,-1.575,40,0.975
2009,42,-1.575,45,0.933333333333333
2010,47,-1.575,49,0.959183673469388
2011,51,-1.575,52,0.980769230769231
2012,46,-1.575,48,0.958333333333333
2013,38,-1.575,42,0.904761904761905
2014,46,-1.575,46,1
2015,53,-1.575,54,0.981481481481482
2016,60,-1.575,62,0.967741935483871
2017,70,-1.575,73,0.958904109589041
2018,62,-1.575,63,0.984126984126984
1969,34,-1.55,36,0.944444444444444
1970,38,-1.55,43,0.883720930232558
1971,38,-1.55,41,0.926829268292683
1972,49,-1.55,52,0.942307692307692
1973,39,-1.55,40,0.975
1974,42,-1.55,44,0.954545454545455
1975,36,-1.55,37,0.972972972972973
1976,34,-1.55,34,1
1977,57,-1.55,60,0.95
1978,35,-1.55,37,0.945945945945946
1979,43,-1.55,47,0.914893617021277
1980,44,-1.55,44,1
1981,35,-1.55,39,0.897435897435897
1982,42,-1.55,46,0.91304347826087
1983,39,-1.55,40,0.975
1984,38,-1.55,39,0.974358974358974
1985,50,-1.55,52,0.961538461538462
1986,30,-1.55,32,0.9375
1987,27,-1.55,30,0.9
1988,32,-1.55,32,1
1989,36,-1.55,37,0.972972972972973
1990,46,-1.55,48,0.958333333333333
1991,43,-1.55,45,0.955555555555556
1992,42,-1.55,42,1
1993,52,-1.55,53,0.981132075471698
1994,32,-1.55,34,0.941176470588235
1995,43,-1.55,44,0.977272727272727
1996,42,-1.55,46,0.91304347826087
1997,34,-1.55,35,0.971428571428571
1998,40,-1.55,42,0.952380952380952
1999,47,-1.55,48,0.979166666666667
2000,52,-1.55,53,0.981132075471698
2001,50,-1.55,54,0.925925925925926
2002,38,-1.55,39,0.974358974358974
2003,37,-1.55,40,0.925
2004,41,-1.55,46,0.891304347826087
2005,30,-1.55,30,1
2006,41,-1.55,42,0.976190476190476
2007,40,-1.55,43,0.930232558139535
2008,39,-1.55,40,0.975
2009,42,-1.55,45,0.933333333333333
2010,47,-1.55,49,0.959183673469388
2011,51,-1.55,52,0.980769230769231
2012,46,-1.55,48,0.958333333333333
2013,38,-1.55,42,0.904761904761905
2014,46,-1.55,46,1
2015,53,-1.55,54,0.981481481481482
2016,59,-1.55,62,0.951612903225806
2017,70,-1.55,73,0.958904109589041
2018,62,-1.55,63,0.984126984126984
1969,34,-1.525,36,0.944444444444444
1970,38,-1.525,43,0.883720930232558
1971,36,-1.525,41,0.878048780487805
1972,49,-1.525,52,0.942307692307692
1973,39,-1.525,40,0.975
1974,42,-1.525,44,0.954545454545455
1975,36,-1.525,37,0.972972972972973
1976,34,-1.525,34,1
1977,56,-1.525,60,0.933333333333333
1978,35,-1.525,37,0.945945945945946
1979,43,-1.525,47,0.914893617021277
1980,42,-1.525,44,0.954545454545455
1981,35,-1.525,39,0.897435897435897
1982,41,-1.525,46,0.891304347826087
1983,39,-1.525,40,0.975
1984,38,-1.525,39,0.974358974358974
1985,50,-1.525,52,0.961538461538462
1986,30,-1.525,32,0.9375
1987,27,-1.525,30,0.9
1988,32,-1.525,32,1
1989,36,-1.525,37,0.972972972972973
1990,46,-1.525,48,0.958333333333333
1991,43,-1.525,45,0.955555555555556
1992,42,-1.525,42,1
1993,52,-1.525,53,0.981132075471698
1994,31,-1.525,34,0.911764705882353
1995,43,-1.525,44,0.977272727272727
1996,42,-1.525,46,0.91304347826087
1997,34,-1.525,35,0.971428571428571
1998,40,-1.525,42,0.952380952380952
1999,47,-1.525,48,0.979166666666667
2000,50,-1.525,53,0.943396226415094
2001,50,-1.525,54,0.925925925925926
2002,38,-1.525,39,0.974358974358974
2003,36,-1.525,40,0.9
2004,41,-1.525,46,0.891304347826087
2005,30,-1.525,30,1
2006,41,-1.525,42,0.976190476190476
2007,40,-1.525,43,0.930232558139535
2008,39,-1.525,40,0.975
2009,42,-1.525,45,0.933333333333333
2010,46,-1.525,49,0.938775510204082
2011,51,-1.525,52,0.980769230769231
2012,46,-1.525,48,0.958333333333333
2013,38,-1.525,42,0.904761904761905
2014,46,-1.525,46,1
2015,53,-1.525,54,0.981481481481482
2016,59,-1.525,62,0.951612903225806
2017,70,-1.525,73,0.958904109589041
2018,62,-1.525,63,0.984126984126984
1969,34,-1.5,36,0.944444444444444
1970,38,-1.5,43,0.883720930232558
1971,36,-1.5,41,0.878048780487805
1972,49,-1.5,52,0.942307692307692
1973,39,-1.5,40,0.975
1974,42,-1.5,44,0.954545454545455
1975,36,-1.5,37,0.972972972972973
1976,34,-1.5,34,1
1977,56,-1.5,60,0.933333333333333
1978,35,-1.5,37,0.945945945945946
1979,43,-1.5,47,0.914893617021277
1980,42,-1.5,44,0.954545454545455
1981,35,-1.5,39,0.897435897435897
1982,40,-1.5,46,0.869565217391304
1983,39,-1.5,40,0.975
1984,38,-1.5,39,0.974358974358974
1985,50,-1.5,52,0.961538461538462
1986,30,-1.5,32,0.9375
1987,27,-1.5,30,0.9
1988,32,-1.5,32,1
1989,35,-1.5,37,0.945945945945946
1990,46,-1.5,48,0.958333333333333
1991,43,-1.5,45,0.955555555555556
1992,42,-1.5,42,1
1993,52,-1.5,53,0.981132075471698
1994,31,-1.5,34,0.911764705882353
1995,43,-1.5,44,0.977272727272727
1996,42,-1.5,46,0.91304347826087
1997,34,-1.5,35,0.971428571428571
1998,40,-1.5,42,0.952380952380952
1999,47,-1.5,48,0.979166666666667
2000,50,-1.5,53,0.943396226415094
2001,50,-1.5,54,0.925925925925926
2002,38,-1.5,39,0.974358974358974
2003,36,-1.5,40,0.9
2004,41,-1.5,46,0.891304347826087
2005,30,-1.5,30,1
2006,41,-1.5,42,0.976190476190476
2007,39,-1.5,43,0.906976744186046
2008,39,-1.5,40,0.975
2009,42,-1.5,45,0.933333333333333
2010,46,-1.5,49,0.938775510204082
2011,50,-1.5,52,0.961538461538462
2012,45,-1.5,48,0.9375
2013,38,-1.5,42,0.904761904761905
2014,45,-1.5,46,0.978260869565217
2015,52,-1.5,54,0.962962962962963
2016,59,-1.5,62,0.951612903225806
2017,70,-1.5,73,0.958904109589041
2018,60,-1.5,63,0.952380952380952
1969,34,-1.475,36,0.944444444444444
1970,38,-1.475,43,0.883720930232558
1971,36,-1.475,41,0.878048780487805
1972,48,-1.475,52,0.923076923076923
1973,39,-1.475,40,0.975
1974,42,-1.475,44,0.954545454545455
1975,36,-1.475,37,0.972972972972973
1976,34,-1.475,34,1
1977,53,-1.475,60,0.883333333333333
1978,35,-1.475,37,0.945945945945946
1979,41,-1.475,47,0.872340425531915
1980,42,-1.475,44,0.954545454545455
1981,35,-1.475,39,0.897435897435897
1982,40,-1.475,46,0.869565217391304
1983,38,-1.475,40,0.95
1984,38,-1.475,39,0.974358974358974
1985,49,-1.475,52,0.942307692307692
1986,30,-1.475,32,0.9375
1987,27,-1.475,30,0.9
1988,32,-1.475,32,1
1989,35,-1.475,37,0.945945945945946
1990,46,-1.475,48,0.958333333333333
1991,43,-1.475,45,0.955555555555556
1992,42,-1.475,42,1
1993,52,-1.475,53,0.981132075471698
1994,31,-1.475,34,0.911764705882353
1995,43,-1.475,44,0.977272727272727
1996,41,-1.475,46,0.891304347826087
1997,34,-1.475,35,0.971428571428571
1998,40,-1.475,42,0.952380952380952
1999,47,-1.475,48,0.979166666666667
2000,50,-1.475,53,0.943396226415094
2001,49,-1.475,54,0.907407407407407
2002,38,-1.475,39,0.974358974358974
2003,36,-1.475,40,0.9
2004,41,-1.475,46,0.891304347826087
2005,30,-1.475,30,1
2006,41,-1.475,42,0.976190476190476
2007,39,-1.475,43,0.906976744186046
2008,39,-1.475,40,0.975
2009,42,-1.475,45,0.933333333333333
2010,46,-1.475,49,0.938775510204082
2011,46,-1.475,52,0.884615384615385
2012,45,-1.475,48,0.9375
2013,38,-1.475,42,0.904761904761905
2014,45,-1.475,46,0.978260869565217
2015,52,-1.475,54,0.962962962962963
2016,59,-1.475,62,0.951612903225806
2017,70,-1.475,73,0.958904109589041
2018,60,-1.475,63,0.952380952380952
1969,34,-1.45,36,0.944444444444444
1970,38,-1.45,43,0.883720930232558
1971,36,-1.45,41,0.878048780487805
1972,48,-1.45,52,0.923076923076923
1973,39,-1.45,40,0.975
1974,42,-1.45,44,0.954545454545455
1975,36,-1.45,37,0.972972972972973
1976,34,-1.45,34,1
1977,53,-1.45,60,0.883333333333333
1978,34,-1.45,37,0.918918918918919
1979,41,-1.45,47,0.872340425531915
1980,42,-1.45,44,0.954545454545455
1981,35,-1.45,39,0.897435897435897
1982,40,-1.45,46,0.869565217391304
1983,38,-1.45,40,0.95
1984,38,-1.45,39,0.974358974358974
1985,49,-1.45,52,0.942307692307692
1986,30,-1.45,32,0.9375
1987,27,-1.45,30,0.9
1988,32,-1.45,32,1
1989,35,-1.45,37,0.945945945945946
1990,46,-1.45,48,0.958333333333333
1991,43,-1.45,45,0.955555555555556
1992,42,-1.45,42,1
1993,52,-1.45,53,0.981132075471698
1994,31,-1.45,34,0.911764705882353
1995,42,-1.45,44,0.954545454545455
1996,40,-1.45,46,0.869565217391304
1997,34,-1.45,35,0.971428571428571
1998,40,-1.45,42,0.952380952380952
1999,47,-1.45,48,0.979166666666667
2000,50,-1.45,53,0.943396226415094
2001,49,-1.45,54,0.907407407407407
2002,38,-1.45,39,0.974358974358974
2003,36,-1.45,40,0.9
2004,41,-1.45,46,0.891304347826087
2005,30,-1.45,30,1
2006,41,-1.45,42,0.976190476190476
2007,39,-1.45,43,0.906976744186046
2008,39,-1.45,40,0.975
2009,42,-1.45,45,0.933333333333333
2010,46,-1.45,49,0.938775510204082
2011,46,-1.45,52,0.884615384615385
2012,45,-1.45,48,0.9375
2013,38,-1.45,42,0.904761904761905
2014,45,-1.45,46,0.978260869565217
2015,50,-1.45,54,0.925925925925926
2016,57,-1.45,62,0.919354838709677
2017,70,-1.45,73,0.958904109589041
2018,60,-1.45,63,0.952380952380952
1969,33,-1.425,36,0.916666666666667
1970,38,-1.425,43,0.883720930232558
1971,36,-1.425,41,0.878048780487805
1972,48,-1.425,52,0.923076923076923
1973,39,-1.425,40,0.975
1974,42,-1.425,44,0.954545454545455
1975,36,-1.425,37,0.972972972972973
1976,33,-1.425,34,0.970588235294118
1977,53,-1.425,60,0.883333333333333
1978,34,-1.425,37,0.918918918918919
1979,41,-1.425,47,0.872340425531915
1980,41,-1.425,44,0.931818181818182
1981,35,-1.425,39,0.897435897435897
1982,40,-1.425,46,0.869565217391304
1983,38,-1.425,40,0.95
1984,38,-1.425,39,0.974358974358974
1985,49,-1.425,52,0.942307692307692
1986,30,-1.425,32,0.9375
1987,27,-1.425,30,0.9
1988,32,-1.425,32,1
1989,35,-1.425,37,0.945945945945946
1990,46,-1.425,48,0.958333333333333
1991,43,-1.425,45,0.955555555555556
1992,42,-1.425,42,1
1993,52,-1.425,53,0.981132075471698
1994,31,-1.425,34,0.911764705882353
1995,42,-1.425,44,0.954545454545455
1996,40,-1.425,46,0.869565217391304
1997,34,-1.425,35,0.971428571428571
1998,40,-1.425,42,0.952380952380952
1999,47,-1.425,48,0.979166666666667
2000,50,-1.425,53,0.943396226415094
2001,49,-1.425,54,0.907407407407407
2002,38,-1.425,39,0.974358974358974
2003,36,-1.425,40,0.9
2004,41,-1.425,46,0.891304347826087
2005,30,-1.425,30,1
2006,41,-1.425,42,0.976190476190476
2007,37,-1.425,43,0.86046511627907
2008,39,-1.425,40,0.975
2009,42,-1.425,45,0.933333333333333
2010,45,-1.425,49,0.918367346938776
2011,46,-1.425,52,0.884615384615385
2012,45,-1.425,48,0.9375
2013,38,-1.425,42,0.904761904761905
2014,43,-1.425,46,0.934782608695652
2015,49,-1.425,54,0.907407407407407
2016,57,-1.425,62,0.919354838709677
2017,70,-1.425,73,0.958904109589041
2018,59,-1.425,63,0.936507936507937
1969,33,-1.4,36,0.916666666666667
1970,38,-1.4,43,0.883720930232558
1971,36,-1.4,41,0.878048780487805
1972,48,-1.4,52,0.923076923076923
1973,39,-1.4,40,0.975
1974,42,-1.4,44,0.954545454545455
1975,36,-1.4,37,0.972972972972973
1976,33,-1.4,34,0.970588235294118
1977,52,-1.4,60,0.866666666666667
1978,34,-1.4,37,0.918918918918919
1979,40,-1.4,47,0.851063829787234
1980,41,-1.4,44,0.931818181818182
1981,34,-1.4,39,0.871794871794872
1982,40,-1.4,46,0.869565217391304
1983,37,-1.4,40,0.925
1984,38,-1.4,39,0.974358974358974
1985,49,-1.4,52,0.942307692307692
1986,30,-1.4,32,0.9375
1987,27,-1.4,30,0.9
1988,32,-1.4,32,1
1989,35,-1.4,37,0.945945945945946
1990,46,-1.4,48,0.958333333333333
1991,43,-1.4,45,0.955555555555556
1992,42,-1.4,42,1
1993,52,-1.4,53,0.981132075471698
1994,29,-1.4,34,0.852941176470588
1995,42,-1.4,44,0.954545454545455
1996,40,-1.4,46,0.869565217391304
1997,34,-1.4,35,0.971428571428571
1998,40,-1.4,42,0.952380952380952
1999,47,-1.4,48,0.979166666666667
2000,50,-1.4,53,0.943396226415094
2001,49,-1.4,54,0.907407407407407
2002,38,-1.4,39,0.974358974358974
2003,35,-1.4,40,0.875
2004,41,-1.4,46,0.891304347826087
2005,30,-1.4,30,1
2006,41,-1.4,42,0.976190476190476
2007,36,-1.4,43,0.837209302325581
2008,39,-1.4,40,0.975
2009,42,-1.4,45,0.933333333333333
2010,45,-1.4,49,0.918367346938776
2011,46,-1.4,52,0.884615384615385
2012,45,-1.4,48,0.9375
2013,38,-1.4,42,0.904761904761905
2014,43,-1.4,46,0.934782608695652
2015,49,-1.4,54,0.907407407407407
2016,57,-1.4,62,0.919354838709677
2017,68,-1.4,73,0.931506849315068
2018,59,-1.4,63,0.936507936507937
1969,33,-1.375,36,0.916666666666667
1970,38,-1.375,43,0.883720930232558
1971,36,-1.375,41,0.878048780487805
1972,48,-1.375,52,0.923076923076923
1973,39,-1.375,40,0.975
1974,40,-1.375,44,0.909090909090909
1975,36,-1.375,37,0.972972972972973
1976,33,-1.375,34,0.970588235294118
1977,52,-1.375,60,0.866666666666667
1978,34,-1.375,37,0.918918918918919
1979,40,-1.375,47,0.851063829787234
1980,41,-1.375,44,0.931818181818182
1981,34,-1.375,39,0.871794871794872
1982,40,-1.375,46,0.869565217391304
1983,37,-1.375,40,0.925
1984,38,-1.375,39,0.974358974358974
1985,47,-1.375,52,0.903846153846154
1986,29,-1.375,32,0.90625
1987,27,-1.375,30,0.9
1988,32,-1.375,32,1
1989,35,-1.375,37,0.945945945945946
1990,46,-1.375,48,0.958333333333333
1991,43,-1.375,45,0.955555555555556
1992,42,-1.375,42,1
1993,52,-1.375,53,0.981132075471698
1994,29,-1.375,34,0.852941176470588
1995,42,-1.375,44,0.954545454545455
1996,40,-1.375,46,0.869565217391304
1997,34,-1.375,35,0.971428571428571
1998,39,-1.375,42,0.928571428571429
1999,47,-1.375,48,0.979166666666667
2000,50,-1.375,53,0.943396226415094
2001,49,-1.375,54,0.907407407407407
2002,38,-1.375,39,0.974358974358974
2003,35,-1.375,40,0.875
2004,41,-1.375,46,0.891304347826087
2005,30,-1.375,30,1
2006,41,-1.375,42,0.976190476190476
2007,36,-1.375,43,0.837209302325581
2008,39,-1.375,40,0.975
2009,40,-1.375,45,0.888888888888889
2010,45,-1.375,49,0.918367346938776
2011,45,-1.375,52,0.865384615384615
2012,44,-1.375,48,0.916666666666667
2013,37,-1.375,42,0.880952380952381
2014,43,-1.375,46,0.934782608695652
2015,49,-1.375,54,0.907407407407407
2016,57,-1.375,62,0.919354838709677
2017,68,-1.375,73,0.931506849315068
2018,59,-1.375,63,0.936507936507937
1969,33,-1.35,36,0.916666666666667
1970,38,-1.35,43,0.883720930232558
1971,35,-1.35,41,0.853658536585366
1972,48,-1.35,52,0.923076923076923
1973,38,-1.35,40,0.95
1974,40,-1.35,44,0.909090909090909
1975,36,-1.35,37,0.972972972972973
1976,33,-1.35,34,0.970588235294118
1977,51,-1.35,60,0.85
1978,34,-1.35,37,0.918918918918919
1979,40,-1.35,47,0.851063829787234
1980,41,-1.35,44,0.931818181818182
1981,34,-1.35,39,0.871794871794872
1982,40,-1.35,46,0.869565217391304
1983,37,-1.35,40,0.925
1984,38,-1.35,39,0.974358974358974
1985,47,-1.35,52,0.903846153846154
1986,28,-1.35,32,0.875
1987,27,-1.35,30,0.9
1988,31,-1.35,32,0.96875
1989,35,-1.35,37,0.945945945945946
1990,46,-1.35,48,0.958333333333333
1991,43,-1.35,45,0.955555555555556
1992,42,-1.35,42,1
1993,52,-1.35,53,0.981132075471698
1994,29,-1.35,34,0.852941176470588
1995,42,-1.35,44,0.954545454545455
1996,38,-1.35,46,0.826086956521739
1997,34,-1.35,35,0.971428571428571
1998,39,-1.35,42,0.928571428571429
1999,47,-1.35,48,0.979166666666667
2000,50,-1.35,53,0.943396226415094
2001,49,-1.35,54,0.907407407407407
2002,38,-1.35,39,0.974358974358974
2003,35,-1.35,40,0.875
2004,41,-1.35,46,0.891304347826087
2005,30,-1.35,30,1
2006,41,-1.35,42,0.976190476190476
2007,36,-1.35,43,0.837209302325581
2008,39,-1.35,40,0.975
2009,40,-1.35,45,0.888888888888889
2010,45,-1.35,49,0.918367346938776
2011,45,-1.35,52,0.865384615384615
2012,44,-1.35,48,0.916666666666667
2013,37,-1.35,42,0.880952380952381
2014,42,-1.35,46,0.91304347826087
2015,47,-1.35,54,0.87037037037037
2016,57,-1.35,62,0.919354838709677
2017,68,-1.35,73,0.931506849315068
2018,59,-1.35,63,0.936507936507937
1969,32,-1.325,36,0.888888888888889
1970,38,-1.325,43,0.883720930232558
1971,35,-1.325,41,0.853658536585366
1972,48,-1.325,52,0.923076923076923
1973,38,-1.325,40,0.95
1974,40,-1.325,44,0.909090909090909
1975,35,-1.325,37,0.945945945945946
1976,33,-1.325,34,0.970588235294118
1977,51,-1.325,60,0.85
1978,33,-1.325,37,0.891891891891892
1979,40,-1.325,47,0.851063829787234
1980,40,-1.325,44,0.909090909090909
1981,34,-1.325,39,0.871794871794872
1982,40,-1.325,46,0.869565217391304
1983,36,-1.325,40,0.9
1984,38,-1.325,39,0.974358974358974
1985,47,-1.325,52,0.903846153846154
1986,28,-1.325,32,0.875
1987,27,-1.325,30,0.9
1988,31,-1.325,32,0.96875
1989,35,-1.325,37,0.945945945945946
1990,46,-1.325,48,0.958333333333333
1991,43,-1.325,45,0.955555555555556
1992,42,-1.325,42,1
1993,52,-1.325,53,0.981132075471698
1994,29,-1.325,34,0.852941176470588
1995,42,-1.325,44,0.954545454545455
1996,38,-1.325,46,0.826086956521739
1997,34,-1.325,35,0.971428571428571
1998,39,-1.325,42,0.928571428571429
1999,47,-1.325,48,0.979166666666667
2000,48,-1.325,53,0.905660377358491
2001,49,-1.325,54,0.907407407407407
2002,38,-1.325,39,0.974358974358974
2003,35,-1.325,40,0.875
2004,41,-1.325,46,0.891304347826087
2005,30,-1.325,30,1
2006,41,-1.325,42,0.976190476190476
2007,36,-1.325,43,0.837209302325581
2008,39,-1.325,40,0.975
2009,40,-1.325,45,0.888888888888889
2010,43,-1.325,49,0.877551020408163
2011,45,-1.325,52,0.865384615384615
2012,44,-1.325,48,0.916666666666667
2013,37,-1.325,42,0.880952380952381
2014,42,-1.325,46,0.91304347826087
2015,47,-1.325,54,0.87037037037037
2016,57,-1.325,62,0.919354838709677
2017,68,-1.325,73,0.931506849315068
2018,59,-1.325,63,0.936507936507937
1969,32,-1.3,36,0.888888888888889
1970,38,-1.3,43,0.883720930232558
1971,35,-1.3,41,0.853658536585366
1972,48,-1.3,52,0.923076923076923
1973,38,-1.3,40,0.95
1974,40,-1.3,44,0.909090909090909
1975,35,-1.3,37,0.945945945945946
1976,33,-1.3,34,0.970588235294118
1977,51,-1.3,60,0.85
1978,33,-1.3,37,0.891891891891892
1979,40,-1.3,47,0.851063829787234
1980,39,-1.3,44,0.886363636363636
1981,34,-1.3,39,0.871794871794872
1982,40,-1.3,46,0.869565217391304
1983,36,-1.3,40,0.9
1984,37,-1.3,39,0.948717948717949
1985,46,-1.3,52,0.884615384615385
1986,28,-1.3,32,0.875
1987,27,-1.3,30,0.9
1988,30,-1.3,32,0.9375
1989,35,-1.3,37,0.945945945945946
1990,45,-1.3,48,0.9375
1991,43,-1.3,45,0.955555555555556
1992,42,-1.3,42,1
1993,52,-1.3,53,0.981132075471698
1994,29,-1.3,34,0.852941176470588
1995,42,-1.3,44,0.954545454545455
1996,38,-1.3,46,0.826086956521739
1997,34,-1.3,35,0.971428571428571
1998,39,-1.3,42,0.928571428571429
1999,47,-1.3,48,0.979166666666667
2000,46,-1.3,53,0.867924528301887
2001,49,-1.3,54,0.907407407407407
2002,38,-1.3,39,0.974358974358974
2003,34,-1.3,40,0.85
2004,41,-1.3,46,0.891304347826087
2005,29,-1.3,30,0.966666666666667
2006,41,-1.3,42,0.976190476190476
2007,36,-1.3,43,0.837209302325581
2008,39,-1.3,40,0.975
2009,39,-1.3,45,0.866666666666667
2010,43,-1.3,49,0.877551020408163
2011,45,-1.3,52,0.865384615384615
2012,44,-1.3,48,0.916666666666667
2013,37,-1.3,42,0.880952380952381
2014,42,-1.3,46,0.91304347826087
2015,47,-1.3,54,0.87037037037037
2016,57,-1.3,62,0.919354838709677
2017,68,-1.3,73,0.931506849315068
2018,59,-1.3,63,0.936507936507937
1969,32,-1.275,36,0.888888888888889
1970,37,-1.275,43,0.86046511627907
1971,35,-1.275,41,0.853658536585366
1972,48,-1.275,52,0.923076923076923
1973,38,-1.275,40,0.95
1974,38,-1.275,44,0.863636363636364
1975,34,-1.275,37,0.918918918918919
1976,33,-1.275,34,0.970588235294118
1977,51,-1.275,60,0.85
1978,33,-1.275,37,0.891891891891892
1979,40,-1.275,47,0.851063829787234
1980,39,-1.275,44,0.886363636363636
1981,32,-1.275,39,0.82051282051282
1982,40,-1.275,46,0.869565217391304
1983,36,-1.275,40,0.9
1984,37,-1.275,39,0.948717948717949
1985,46,-1.275,52,0.884615384615385
1986,28,-1.275,32,0.875
1987,27,-1.275,30,0.9
1988,30,-1.275,32,0.9375
1989,35,-1.275,37,0.945945945945946
1990,45,-1.275,48,0.9375
1991,43,-1.275,45,0.955555555555556
1992,42,-1.275,42,1
1993,51,-1.275,53,0.962264150943396
1994,29,-1.275,34,0.852941176470588
1995,42,-1.275,44,0.954545454545455
1996,38,-1.275,46,0.826086956521739
1997,34,-1.275,35,0.971428571428571
1998,39,-1.275,42,0.928571428571429
1999,47,-1.275,48,0.979166666666667
2000,46,-1.275,53,0.867924528301887
2001,48,-1.275,54,0.888888888888889
2002,37,-1.275,39,0.948717948717949
2003,34,-1.275,40,0.85
2004,39,-1.275,46,0.847826086956522
2005,29,-1.275,30,0.966666666666667
2006,41,-1.275,42,0.976190476190476
2007,36,-1.275,43,0.837209302325581
2008,39,-1.275,40,0.975
2009,36,-1.275,45,0.8
2010,43,-1.275,49,0.877551020408163
2011,44,-1.275,52,0.846153846153846
2012,44,-1.275,48,0.916666666666667
2013,37,-1.275,42,0.880952380952381
2014,42,-1.275,46,0.91304347826087
2015,46,-1.275,54,0.851851851851852
