"Year","cbns","threshold","retirees","prop"
1969,30,-1.5,32,0.9375
1970,32,-1.5,35,0.914285714285714
1971,37,-1.5,44,0.840909090909091
1972,45,-1.5,49,0.918367346938776
1973,39,-1.5,41,0.951219512195122
1974,42,-1.5,45,0.933333333333333
1975,33,-1.5,36,0.916666666666667
1976,32,-1.5,33,0.96969696969697
1977,48,-1.5,55,0.872727272727273
1978,32,-1.5,35,0.914285714285714
1979,37,-1.5,42,0.880952380952381
1980,40,-1.5,45,0.888888888888889
1981,32,-1.5,37,0.864864864864865
1982,33,-1.5,38,0.868421052631579
1983,33,-1.5,35,0.942857142857143
1984,38,-1.5,41,0.926829268292683
1985,51,-1.5,55,0.927272727272727
1986,43,-1.5,47,0.914893617021277
1987,33,-1.5,36,0.916666666666667
1988,35,-1.5,36,0.972222222222222
1989,42,-1.5,46,0.91304347826087
1990,49,-1.5,51,0.96078431372549
1991,41,-1.5,43,0.953488372093023
1992,44,-1.5,45,0.977777777777778
1993,42,-1.5,44,0.954545454545455
1994,30,-1.5,38,0.789473684210526
1995,45,-1.5,47,0.957446808510638
1996,35,-1.5,38,0.921052631578947
1997,35,-1.5,36,0.972222222222222
1998,50,-1.5,52,0.961538461538462
1999,47,-1.5,49,0.959183673469388
2000,47,-1.5,52,0.903846153846154
2001,62,-1.5,67,0.925373134328358
2002,42,-1.5,46,0.91304347826087
2003,40,-1.5,44,0.909090909090909
2004,43,-1.5,49,0.877551020408163
2005,41,-1.5,44,0.931818181818182
2006,48,-1.5,50,0.96
2007,57,-1.5,65,0.876923076923077
2008,52,-1.5,53,0.981132075471698
2009,42,-1.5,48,0.875
2010,47,-1.5,51,0.92156862745098
2011,48,-1.5,58,0.827586206896552
2012,50,-1.5,56,0.892857142857143
2013,50,-1.5,57,0.87719298245614
2014,53,-1.5,57,0.929824561403509
2015,53,-1.5,58,0.913793103448276
2016,54,-1.5,60,0.9
2017,65,-1.5,69,0.942028985507246
2018,59,-1.5,62,0.951612903225806
1969,30,-1.47,32,0.9375
1970,32,-1.47,35,0.914285714285714
1971,37,-1.47,44,0.840909090909091
1972,45,-1.47,49,0.918367346938776
1973,39,-1.47,41,0.951219512195122
1974,42,-1.47,45,0.933333333333333
1975,33,-1.47,36,0.916666666666667
1976,32,-1.47,33,0.96969696969697
1977,47,-1.47,55,0.854545454545454
1978,32,-1.47,35,0.914285714285714
1979,35,-1.47,42,0.833333333333333
1980,40,-1.47,45,0.888888888888889
1981,32,-1.47,37,0.864864864864865
1982,33,-1.47,38,0.868421052631579
1983,33,-1.47,35,0.942857142857143
1984,38,-1.47,41,0.926829268292683
1985,51,-1.47,55,0.927272727272727
1986,43,-1.47,47,0.914893617021277
1987,33,-1.47,36,0.916666666666667
1988,35,-1.47,36,0.972222222222222
1989,42,-1.47,46,0.91304347826087
1990,48,-1.47,51,0.941176470588235
1991,41,-1.47,43,0.953488372093023
1992,44,-1.47,45,0.977777777777778
1993,42,-1.47,44,0.954545454545455
1994,30,-1.47,38,0.789473684210526
1995,45,-1.47,47,0.957446808510638
1996,35,-1.47,38,0.921052631578947
1997,35,-1.47,36,0.972222222222222
1998,49,-1.47,52,0.942307692307692
1999,47,-1.47,49,0.959183673469388
2000,47,-1.47,52,0.903846153846154
2001,61,-1.47,67,0.91044776119403
2002,42,-1.47,46,0.91304347826087
2003,40,-1.47,44,0.909090909090909
2004,41,-1.47,49,0.836734693877551
2005,40,-1.47,44,0.909090909090909
2006,48,-1.47,50,0.96
2007,56,-1.47,65,0.861538461538462
2008,52,-1.47,53,0.981132075471698
2009,42,-1.47,48,0.875
2010,46,-1.47,51,0.901960784313726
2011,48,-1.47,58,0.827586206896552
2012,49,-1.47,56,0.875
2013,49,-1.47,57,0.859649122807018
2014,53,-1.47,57,0.929824561403509
2015,51,-1.47,58,0.879310344827586
2016,50,-1.47,60,0.833333333333333
2017,65,-1.47,69,0.942028985507246
2018,59,-1.47,62,0.951612903225806
1969,30,-1.44,32,0.9375
1970,32,-1.44,35,0.914285714285714
1971,37,-1.44,44,0.840909090909091
1972,45,-1.44,49,0.918367346938776
1973,39,-1.44,41,0.951219512195122
1974,41,-1.44,45,0.911111111111111
1975,32,-1.44,36,0.888888888888889
1976,32,-1.44,33,0.96969696969697
1977,47,-1.44,55,0.854545454545454
1978,32,-1.44,35,0.914285714285714
1979,35,-1.44,42,0.833333333333333
1980,40,-1.44,45,0.888888888888889
1981,32,-1.44,37,0.864864864864865
1982,33,-1.44,38,0.868421052631579
1983,31,-1.44,35,0.885714285714286
1984,38,-1.44,41,0.926829268292683
1985,51,-1.44,55,0.927272727272727
1986,43,-1.44,47,0.914893617021277
1987,33,-1.44,36,0.916666666666667
1988,35,-1.44,36,0.972222222222222
1989,42,-1.44,46,0.91304347826087
1990,48,-1.44,51,0.941176470588235
1991,41,-1.44,43,0.953488372093023
1992,44,-1.44,45,0.977777777777778
1993,42,-1.44,44,0.954545454545455
1994,30,-1.44,38,0.789473684210526
1995,45,-1.44,47,0.957446808510638
1996,35,-1.44,38,0.921052631578947
1997,35,-1.44,36,0.972222222222222
1998,49,-1.44,52,0.942307692307692
1999,47,-1.44,49,0.959183673469388
2000,47,-1.44,52,0.903846153846154
2001,61,-1.44,67,0.91044776119403
2002,42,-1.44,46,0.91304347826087
2003,38,-1.44,44,0.863636363636364
2004,41,-1.44,49,0.836734693877551
2005,40,-1.44,44,0.909090909090909
2006,48,-1.44,50,0.96
2007,54,-1.44,65,0.830769230769231
2008,52,-1.44,53,0.981132075471698
2009,38,-1.44,48,0.791666666666667
2010,46,-1.44,51,0.901960784313726
2011,48,-1.44,58,0.827586206896552
2012,49,-1.44,56,0.875
2013,49,-1.44,57,0.859649122807018
2014,53,-1.44,57,0.929824561403509
2015,51,-1.44,58,0.879310344827586
2016,50,-1.44,60,0.833333333333333
2017,65,-1.44,69,0.942028985507246
2018,58,-1.44,62,0.935483870967742
1969,29,-1.41,32,0.90625
1970,31,-1.41,35,0.885714285714286
1971,37,-1.41,44,0.840909090909091
1972,45,-1.41,49,0.918367346938776
1973,39,-1.41,41,0.951219512195122
1974,41,-1.41,45,0.911111111111111
1975,32,-1.41,36,0.888888888888889
1976,32,-1.41,33,0.96969696969697
1977,47,-1.41,55,0.854545454545454
1978,31,-1.41,35,0.885714285714286
1979,35,-1.41,42,0.833333333333333
1980,40,-1.41,45,0.888888888888889
1981,30,-1.41,37,0.810810810810811
1982,33,-1.41,38,0.868421052631579
1983,31,-1.41,35,0.885714285714286
1984,38,-1.41,41,0.926829268292683
1985,51,-1.41,55,0.927272727272727
1986,43,-1.41,47,0.914893617021277
1987,33,-1.41,36,0.916666666666667
1988,35,-1.41,36,0.972222222222222
1989,41,-1.41,46,0.891304347826087
1990,45,-1.41,51,0.882352941176471
1991,41,-1.41,43,0.953488372093023
1992,44,-1.41,45,0.977777777777778
1993,41,-1.41,44,0.931818181818182
1994,30,-1.41,38,0.789473684210526
1995,45,-1.41,47,0.957446808510638
1996,35,-1.41,38,0.921052631578947
1997,34,-1.41,36,0.944444444444444
1998,49,-1.41,52,0.942307692307692
1999,46,-1.41,49,0.938775510204082
2000,46,-1.41,52,0.884615384615385
2001,61,-1.41,67,0.91044776119403
2002,41,-1.41,46,0.891304347826087
2003,38,-1.41,44,0.863636363636364
2004,41,-1.41,49,0.836734693877551
2005,40,-1.41,44,0.909090909090909
2006,48,-1.41,50,0.96
2007,54,-1.41,65,0.830769230769231
2008,52,-1.41,53,0.981132075471698
2009,38,-1.41,48,0.791666666666667
2010,45,-1.41,51,0.882352941176471
2011,48,-1.41,58,0.827586206896552
2012,48,-1.41,56,0.857142857142857
2013,48,-1.41,57,0.842105263157895
2014,52,-1.41,57,0.912280701754386
2015,50,-1.41,58,0.862068965517241
2016,50,-1.41,60,0.833333333333333
2017,65,-1.41,69,0.942028985507246
2018,57,-1.41,62,0.919354838709677
1969,29,-1.38,32,0.90625
1970,31,-1.38,35,0.885714285714286
1971,37,-1.38,44,0.840909090909091
1972,45,-1.38,49,0.918367346938776
1973,39,-1.38,41,0.951219512195122
1974,41,-1.38,45,0.911111111111111
1975,32,-1.38,36,0.888888888888889
1976,32,-1.38,33,0.96969696969697
1977,47,-1.38,55,0.854545454545454
1978,30,-1.38,35,0.857142857142857
1979,35,-1.38,42,0.833333333333333
1980,40,-1.38,45,0.888888888888889
1981,30,-1.38,37,0.810810810810811
1982,33,-1.38,38,0.868421052631579
1983,31,-1.38,35,0.885714285714286
1984,38,-1.38,41,0.926829268292683
1985,51,-1.38,55,0.927272727272727
1986,43,-1.38,47,0.914893617021277
1987,33,-1.38,36,0.916666666666667
1988,35,-1.38,36,0.972222222222222
1989,41,-1.38,46,0.891304347826087
1990,45,-1.38,51,0.882352941176471
1991,41,-1.38,43,0.953488372093023
1992,43,-1.38,45,0.955555555555556
1993,41,-1.38,44,0.931818181818182
1994,30,-1.38,38,0.789473684210526
1995,45,-1.38,47,0.957446808510638
1996,34,-1.38,38,0.894736842105263
1997,34,-1.38,36,0.944444444444444
1998,47,-1.38,52,0.903846153846154
1999,46,-1.38,49,0.938775510204082
2000,46,-1.38,52,0.884615384615385
2001,61,-1.38,67,0.91044776119403
2002,41,-1.38,46,0.891304347826087
2003,38,-1.38,44,0.863636363636364
2004,41,-1.38,49,0.836734693877551
2005,39,-1.38,44,0.886363636363636
2006,47,-1.38,50,0.94
2007,54,-1.38,65,0.830769230769231
2008,52,-1.38,53,0.981132075471698
2009,38,-1.38,48,0.791666666666667
2010,45,-1.38,51,0.882352941176471
2011,48,-1.38,58,0.827586206896552
2012,48,-1.38,56,0.857142857142857
2013,48,-1.38,57,0.842105263157895
2014,52,-1.38,57,0.912280701754386
2015,50,-1.38,58,0.862068965517241
2016,49,-1.38,60,0.816666666666667
2017,63,-1.38,69,0.91304347826087
2018,57,-1.38,62,0.919354838709677
1969,29,-1.35,32,0.90625
1970,30,-1.35,35,0.857142857142857
1971,37,-1.35,44,0.840909090909091
1972,44,-1.35,49,0.897959183673469
1973,39,-1.35,41,0.951219512195122
1974,39,-1.35,45,0.866666666666667
1975,31,-1.35,36,0.861111111111111
1976,32,-1.35,33,0.96969696969697
1977,47,-1.35,55,0.854545454545454
1978,30,-1.35,35,0.857142857142857
1979,34,-1.35,42,0.80952380952381
1980,40,-1.35,45,0.888888888888889
1981,30,-1.35,37,0.810810810810811
1982,33,-1.35,38,0.868421052631579
1983,31,-1.35,35,0.885714285714286
1984,37,-1.35,41,0.902439024390244
1985,49,-1.35,55,0.890909090909091
1986,43,-1.35,47,0.914893617021277
1987,33,-1.35,36,0.916666666666667
1988,35,-1.35,36,0.972222222222222
1989,41,-1.35,46,0.891304347826087
1990,45,-1.35,51,0.882352941176471
1991,40,-1.35,43,0.930232558139535
1992,43,-1.35,45,0.955555555555556
1993,41,-1.35,44,0.931818181818182
1994,30,-1.35,38,0.789473684210526
1995,45,-1.35,47,0.957446808510638
1996,31,-1.35,38,0.815789473684211
1997,34,-1.35,36,0.944444444444444
1998,47,-1.35,52,0.903846153846154
1999,46,-1.35,49,0.938775510204082
2000,46,-1.35,52,0.884615384615385
2001,61,-1.35,67,0.91044776119403
2002,41,-1.35,46,0.891304347826087
2003,38,-1.35,44,0.863636363636364
2004,41,-1.35,49,0.836734693877551
2005,39,-1.35,44,0.886363636363636
2006,47,-1.35,50,0.94
2007,54,-1.35,65,0.830769230769231
2008,52,-1.35,53,0.981132075471698
2009,37,-1.35,48,0.770833333333333
2010,45,-1.35,51,0.882352941176471
2011,47,-1.35,58,0.810344827586207
2012,47,-1.35,56,0.839285714285714
2013,48,-1.35,57,0.842105263157895
2014,51,-1.35,57,0.894736842105263
2015,50,-1.35,58,0.862068965517241
2016,49,-1.35,60,0.816666666666667
2017,63,-1.35,69,0.91304347826087
2018,57,-1.35,62,0.919354838709677
1969,29,-1.32,32,0.90625
1970,29,-1.32,35,0.828571428571429
1971,37,-1.32,44,0.840909090909091
1972,43,-1.32,49,0.877551020408163
1973,39,-1.32,41,0.951219512195122
1974,39,-1.32,45,0.866666666666667
1975,31,-1.32,36,0.861111111111111
1976,32,-1.32,33,0.96969696969697
1977,47,-1.32,55,0.854545454545454
1978,28,-1.32,35,0.8
1979,34,-1.32,42,0.80952380952381
1980,40,-1.32,45,0.888888888888889
1981,29,-1.32,37,0.783783783783784
1982,33,-1.32,38,0.868421052631579
1983,30,-1.32,35,0.857142857142857
1984,37,-1.32,41,0.902439024390244
1985,49,-1.32,55,0.890909090909091
1986,43,-1.32,47,0.914893617021277
1987,33,-1.32,36,0.916666666666667
1988,35,-1.32,36,0.972222222222222
1989,40,-1.32,46,0.869565217391304
1990,41,-1.32,51,0.803921568627451
1991,40,-1.32,43,0.930232558139535
1992,43,-1.32,45,0.955555555555556
1993,40,-1.32,44,0.909090909090909
1994,30,-1.32,38,0.789473684210526
1995,43,-1.32,47,0.914893617021277
1996,31,-1.32,38,0.815789473684211
1997,34,-1.32,36,0.944444444444444
1998,47,-1.32,52,0.903846153846154
1999,46,-1.32,49,0.938775510204082
2000,46,-1.32,52,0.884615384615385
2001,58,-1.32,67,0.865671641791045
2002,39,-1.32,46,0.847826086956522
2003,38,-1.32,44,0.863636363636364
2004,41,-1.32,49,0.836734693877551
2005,39,-1.32,44,0.886363636363636
2006,47,-1.32,50,0.94
2007,54,-1.32,65,0.830769230769231
2008,51,-1.32,53,0.962264150943396
2009,37,-1.32,48,0.770833333333333
2010,43,-1.32,51,0.843137254901961
2011,47,-1.32,58,0.810344827586207
2012,47,-1.32,56,0.839285714285714
2013,48,-1.32,57,0.842105263157895
2014,51,-1.32,57,0.894736842105263
2015,50,-1.32,58,0.862068965517241
2016,49,-1.32,60,0.816666666666667
2017,63,-1.32,69,0.91304347826087
2018,57,-1.32,62,0.919354838709677
1969,29,-1.29,32,0.90625
1970,29,-1.29,35,0.828571428571429
1971,36,-1.29,44,0.818181818181818
1972,43,-1.29,49,0.877551020408163
1973,38,-1.29,41,0.926829268292683
1974,39,-1.29,45,0.866666666666667
1975,31,-1.29,36,0.861111111111111
1976,31,-1.29,33,0.939393939393939
1977,46,-1.29,55,0.836363636363636
1978,26,-1.29,35,0.742857142857143
1979,34,-1.29,42,0.80952380952381
1980,40,-1.29,45,0.888888888888889
1981,28,-1.29,37,0.756756756756757
1982,33,-1.29,38,0.868421052631579
1983,29,-1.29,35,0.828571428571429
1984,36,-1.29,41,0.878048780487805
1985,49,-1.29,55,0.890909090909091
1986,42,-1.29,47,0.893617021276596
1987,32,-1.29,36,0.888888888888889
1988,35,-1.29,36,0.972222222222222
1989,40,-1.29,46,0.869565217391304
1990,41,-1.29,51,0.803921568627451
1991,40,-1.29,43,0.930232558139535
1992,43,-1.29,45,0.955555555555556
1993,40,-1.29,44,0.909090909090909
1994,30,-1.29,38,0.789473684210526
1995,41,-1.29,47,0.872340425531915
1996,30,-1.29,38,0.789473684210526
1997,34,-1.29,36,0.944444444444444
1998,44,-1.29,52,0.846153846153846
1999,45,-1.29,49,0.918367346938776
2000,46,-1.29,52,0.884615384615385
2001,58,-1.29,67,0.865671641791045
2002,39,-1.29,46,0.847826086956522
2003,37,-1.29,44,0.840909090909091
2004,40,-1.29,49,0.816326530612245
2005,37,-1.29,44,0.840909090909091
2006,45,-1.29,50,0.9
2007,53,-1.29,65,0.815384615384615
2008,51,-1.29,53,0.962264150943396
2009,37,-1.29,48,0.770833333333333
2010,43,-1.29,51,0.843137254901961
2011,47,-1.29,58,0.810344827586207
2012,47,-1.29,56,0.839285714285714
2013,48,-1.29,57,0.842105263157895
2014,51,-1.29,57,0.894736842105263
2015,50,-1.29,58,0.862068965517241
2016,47,-1.29,60,0.783333333333333
2017,63,-1.29,69,0.91304347826087
2018,57,-1.29,62,0.919354838709677
1969,29,-1.26,32,0.90625
1970,29,-1.26,35,0.828571428571429
1971,36,-1.26,44,0.818181818181818
1972,42,-1.26,49,0.857142857142857
1973,38,-1.26,41,0.926829268292683
1974,38,-1.26,45,0.844444444444444
1975,31,-1.26,36,0.861111111111111
1976,31,-1.26,33,0.939393939393939
1977,46,-1.26,55,0.836363636363636
1978,26,-1.26,35,0.742857142857143
1979,34,-1.26,42,0.80952380952381
1980,39,-1.26,45,0.866666666666667
1981,27,-1.26,37,0.72972972972973
1982,31,-1.26,38,0.815789473684211
1983,29,-1.26,35,0.828571428571429
1984,36,-1.26,41,0.878048780487805
1985,48,-1.26,55,0.872727272727273
1986,42,-1.26,47,0.893617021276596
1987,32,-1.26,36,0.888888888888889
1988,34,-1.26,36,0.944444444444444
1989,40,-1.26,46,0.869565217391304
1990,41,-1.26,51,0.803921568627451
1991,40,-1.26,43,0.930232558139535
1992,43,-1.26,45,0.955555555555556
1993,40,-1.26,44,0.909090909090909
1994,30,-1.26,38,0.789473684210526
1995,41,-1.26,47,0.872340425531915
1996,30,-1.26,38,0.789473684210526
1997,33,-1.26,36,0.916666666666667
1998,44,-1.26,52,0.846153846153846
1999,45,-1.26,49,0.918367346938776
2000,46,-1.26,52,0.884615384615385
2001,57,-1.26,67,0.850746268656716
2002,39,-1.26,46,0.847826086956522
2003,36,-1.26,44,0.818181818181818
2004,39,-1.26,49,0.795918367346939
2005,37,-1.26,44,0.840909090909091
2006,45,-1.26,50,0.9
2007,53,-1.26,65,0.815384615384615
2008,51,-1.26,53,0.962264150943396
2009,37,-1.26,48,0.770833333333333
2010,42,-1.26,51,0.823529411764706
2011,42,-1.26,58,0.724137931034483
2012,47,-1.26,56,0.839285714285714
2013,48,-1.26,57,0.842105263157895
2014,51,-1.26,57,0.894736842105263
2015,46,-1.26,58,0.793103448275862
2016,47,-1.26,60,0.783333333333333
2017,61,-1.26,69,0.884057971014493
2018,56,-1.26,62,0.903225806451613
1969,29,-1.23,32,0.90625
1970,29,-1.23,35,0.828571428571429
1971,35,-1.23,44,0.795454545454545
1972,42,-1.23,49,0.857142857142857
1973,37,-1.23,41,0.902439024390244
1974,38,-1.23,45,0.844444444444444
1975,30,-1.23,36,0.833333333333333
1976,30,-1.23,33,0.909090909090909
1977,46,-1.23,55,0.836363636363636
1978,24,-1.23,35,0.685714285714286
1979,34,-1.23,42,0.80952380952381
1980,39,-1.23,45,0.866666666666667
1981,27,-1.23,37,0.72972972972973
1982,31,-1.23,38,0.815789473684211
1983,29,-1.23,35,0.828571428571429
1984,36,-1.23,41,0.878048780487805
1985,48,-1.23,55,0.872727272727273
1986,41,-1.23,47,0.872340425531915
1987,29,-1.23,36,0.805555555555556
1988,34,-1.23,36,0.944444444444444
1989,40,-1.23,46,0.869565217391304
1990,41,-1.23,51,0.803921568627451
1991,37,-1.23,43,0.86046511627907
1992,40,-1.23,45,0.888888888888889
1993,39,-1.23,44,0.886363636363636
1994,30,-1.23,38,0.789473684210526
1995,39,-1.23,47,0.829787234042553
1996,30,-1.23,38,0.789473684210526
1997,33,-1.23,36,0.916666666666667
1998,41,-1.23,52,0.788461538461538
1999,45,-1.23,49,0.918367346938776
2000,46,-1.23,52,0.884615384615385
2001,57,-1.23,67,0.850746268656716
2002,38,-1.23,46,0.826086956521739
2003,36,-1.23,44,0.818181818181818
2004,39,-1.23,49,0.795918367346939
2005,35,-1.23,44,0.795454545454545
2006,44,-1.23,50,0.88
2007,53,-1.23,65,0.815384615384615
2008,50,-1.23,53,0.943396226415094
2009,36,-1.23,48,0.75
2010,41,-1.23,51,0.803921568627451
2011,42,-1.23,58,0.724137931034483
2012,47,-1.23,56,0.839285714285714
2013,48,-1.23,57,0.842105263157895
2014,49,-1.23,57,0.859649122807018
2015,46,-1.23,58,0.793103448275862
2016,47,-1.23,60,0.783333333333333
2017,60,-1.23,69,0.869565217391304
2018,53,-1.23,62,0.854838709677419
1969,29,-1.2,32,0.90625
1970,29,-1.2,35,0.828571428571429
1971,34,-1.2,44,0.772727272727273
1972,39,-1.2,49,0.795918367346939
1973,37,-1.2,41,0.902439024390244
1974,37,-1.2,45,0.822222222222222
1975,30,-1.2,36,0.833333333333333
1976,30,-1.2,33,0.909090909090909
1977,43,-1.2,55,0.781818181818182
1978,24,-1.2,35,0.685714285714286
1979,34,-1.2,42,0.80952380952381
1980,39,-1.2,45,0.866666666666667
1981,27,-1.2,37,0.72972972972973
1982,31,-1.2,38,0.815789473684211
1983,29,-1.2,35,0.828571428571429
1984,35,-1.2,41,0.853658536585366
1985,45,-1.2,55,0.818181818181818
1986,41,-1.2,47,0.872340425531915
1987,29,-1.2,36,0.805555555555556
1988,34,-1.2,36,0.944444444444444
1989,40,-1.2,46,0.869565217391304
1990,40,-1.2,51,0.784313725490196
1991,36,-1.2,43,0.837209302325581
1992,40,-1.2,45,0.888888888888889
1993,39,-1.2,44,0.886363636363636
1994,28,-1.2,38,0.736842105263158
1995,38,-1.2,47,0.808510638297872
1996,29,-1.2,38,0.763157894736842
1997,33,-1.2,36,0.916666666666667
1998,41,-1.2,52,0.788461538461538
1999,44,-1.2,49,0.897959183673469
2000,39,-1.2,52,0.75
2001,56,-1.2,67,0.835820895522388
2002,38,-1.2,46,0.826086956521739
2003,36,-1.2,44,0.818181818181818
2004,38,-1.2,49,0.775510204081633
2005,35,-1.2,44,0.795454545454545
2006,44,-1.2,50,0.88
2007,51,-1.2,65,0.784615384615385
2008,50,-1.2,53,0.943396226415094
2009,35,-1.2,48,0.729166666666667
2010,41,-1.2,51,0.803921568627451
2011,41,-1.2,58,0.706896551724138
2012,47,-1.2,56,0.839285714285714
2013,46,-1.2,57,0.807017543859649
2014,49,-1.2,57,0.859649122807018
2015,43,-1.2,58,0.741379310344828
2016,46,-1.2,60,0.766666666666667
2017,59,-1.2,69,0.855072463768116
2018,52,-1.2,62,0.838709677419355
1969,29,-1.17,32,0.90625
1970,29,-1.17,35,0.828571428571429
1971,34,-1.17,44,0.772727272727273
1972,39,-1.17,49,0.795918367346939
1973,36,-1.17,41,0.878048780487805
1974,37,-1.17,45,0.822222222222222
1975,30,-1.17,36,0.833333333333333
1976,30,-1.17,33,0.909090909090909
1977,43,-1.17,55,0.781818181818182
1978,24,-1.17,35,0.685714285714286
1979,32,-1.17,42,0.761904761904762
1980,38,-1.17,45,0.844444444444444
1981,26,-1.17,37,0.702702702702703
1982,30,-1.17,38,0.789473684210526
1983,29,-1.17,35,0.828571428571429
1984,35,-1.17,41,0.853658536585366
1985,45,-1.17,55,0.818181818181818
1986,40,-1.17,47,0.851063829787234
1987,28,-1.17,36,0.777777777777778
1988,33,-1.17,36,0.916666666666667
1989,39,-1.17,46,0.847826086956522
1990,40,-1.17,51,0.784313725490196
1991,36,-1.17,43,0.837209302325581
1992,40,-1.17,45,0.888888888888889
1993,39,-1.17,44,0.886363636363636
1994,28,-1.17,38,0.736842105263158
1995,38,-1.17,47,0.808510638297872
1996,29,-1.17,38,0.763157894736842
1997,31,-1.17,36,0.861111111111111
1998,37,-1.17,52,0.711538461538462
1999,44,-1.17,49,0.897959183673469
2000,39,-1.17,52,0.75
2001,56,-1.17,67,0.835820895522388
2002,38,-1.17,46,0.826086956521739
2003,36,-1.17,44,0.818181818181818
2004,38,-1.17,49,0.775510204081633
2005,35,-1.17,44,0.795454545454545
2006,44,-1.17,50,0.88
2007,51,-1.17,65,0.784615384615385
2008,48,-1.17,53,0.905660377358491
2009,35,-1.17,48,0.729166666666667
2010,39,-1.17,51,0.764705882352941
2011,40,-1.17,58,0.689655172413793
2012,45,-1.17,56,0.803571428571429
2013,45,-1.17,57,0.789473684210526
2014,47,-1.17,57,0.824561403508772
2015,41,-1.17,58,0.706896551724138
2016,46,-1.17,60,0.766666666666667
2017,59,-1.17,69,0.855072463768116
2018,52,-1.17,62,0.838709677419355
1969,29,-1.14,32,0.90625
1970,29,-1.14,35,0.828571428571429
1971,34,-1.14,44,0.772727272727273
1972,38,-1.14,49,0.775510204081633
1973,36,-1.14,41,0.878048780487805
1974,37,-1.14,45,0.822222222222222
1975,30,-1.14,36,0.833333333333333
1976,30,-1.14,33,0.909090909090909
1977,43,-1.14,55,0.781818181818182
1978,23,-1.14,35,0.657142857142857
1979,32,-1.14,42,0.761904761904762
1980,38,-1.14,45,0.844444444444444
1981,26,-1.14,37,0.702702702702703
1982,30,-1.14,38,0.789473684210526
1983,28,-1.14,35,0.8
1984,35,-1.14,41,0.853658536585366
1985,43,-1.14,55,0.781818181818182
1986,38,-1.14,47,0.808510638297872
1987,28,-1.14,36,0.777777777777778
1988,33,-1.14,36,0.916666666666667
1989,39,-1.14,46,0.847826086956522
1990,40,-1.14,51,0.784313725490196
1991,36,-1.14,43,0.837209302325581
1992,40,-1.14,45,0.888888888888889
1993,38,-1.14,44,0.863636363636364
1994,28,-1.14,38,0.736842105263158
1995,38,-1.14,47,0.808510638297872
1996,29,-1.14,38,0.763157894736842
1997,31,-1.14,36,0.861111111111111
1998,36,-1.14,52,0.692307692307692
1999,42,-1.14,49,0.857142857142857
2000,39,-1.14,52,0.75
2001,56,-1.14,67,0.835820895522388
2002,38,-1.14,46,0.826086956521739
2003,36,-1.14,44,0.818181818181818
2004,38,-1.14,49,0.775510204081633
2005,35,-1.14,44,0.795454545454545
2006,41,-1.14,50,0.82
2007,51,-1.14,65,0.784615384615385
2008,47,-1.14,53,0.886792452830189
2009,34,-1.14,48,0.708333333333333
2010,38,-1.14,51,0.745098039215686
2011,40,-1.14,58,0.689655172413793
2012,45,-1.14,56,0.803571428571429
2013,45,-1.14,57,0.789473684210526
2014,47,-1.14,57,0.824561403508772
2015,41,-1.14,58,0.706896551724138
2016,46,-1.14,60,0.766666666666667
2017,59,-1.14,69,0.855072463768116
2018,52,-1.14,62,0.838709677419355
1969,29,-1.11,32,0.90625
1970,29,-1.11,35,0.828571428571429
1971,34,-1.11,44,0.772727272727273
1972,38,-1.11,49,0.775510204081633
1973,36,-1.11,41,0.878048780487805
1974,37,-1.11,45,0.822222222222222
1975,30,-1.11,36,0.833333333333333
1976,30,-1.11,33,0.909090909090909
1977,43,-1.11,55,0.781818181818182
1978,23,-1.11,35,0.657142857142857
1979,30,-1.11,42,0.714285714285714
1980,38,-1.11,45,0.844444444444444
1981,26,-1.11,37,0.702702702702703
1982,30,-1.11,38,0.789473684210526
1983,28,-1.11,35,0.8
1984,35,-1.11,41,0.853658536585366
1985,43,-1.11,55,0.781818181818182
1986,38,-1.11,47,0.808510638297872
1987,26,-1.11,36,0.722222222222222
1988,33,-1.11,36,0.916666666666667
1989,38,-1.11,46,0.826086956521739
1990,37,-1.11,51,0.725490196078431
1991,36,-1.11,43,0.837209302325581
1992,40,-1.11,45,0.888888888888889
1993,38,-1.11,44,0.863636363636364
1994,28,-1.11,38,0.736842105263158
1995,38,-1.11,47,0.808510638297872
1996,29,-1.11,38,0.763157894736842
1997,29,-1.11,36,0.805555555555556
1998,36,-1.11,52,0.692307692307692
1999,42,-1.11,49,0.857142857142857
2000,38,-1.11,52,0.730769230769231
2001,53,-1.11,67,0.791044776119403
2002,38,-1.11,46,0.826086956521739
2003,36,-1.11,44,0.818181818181818
2004,34,-1.11,49,0.693877551020408
2005,34,-1.11,44,0.772727272727273
2006,41,-1.11,50,0.82
2007,50,-1.11,65,0.769230769230769
2008,47,-1.11,53,0.886792452830189
2009,33,-1.11,48,0.6875
2010,37,-1.11,51,0.725490196078431
2011,39,-1.11,58,0.672413793103448
2012,44,-1.11,56,0.785714285714286
2013,42,-1.11,57,0.736842105263158
2014,47,-1.11,57,0.824561403508772
2015,40,-1.11,58,0.689655172413793
2016,42,-1.11,60,0.7
2017,58,-1.11,69,0.840579710144927
2018,51,-1.11,62,0.82258064516129
1969,29,-1.08,32,0.90625
1970,29,-1.08,35,0.828571428571429
1971,34,-1.08,44,0.772727272727273
1972,37,-1.08,49,0.755102040816326
1973,36,-1.08,41,0.878048780487805
1974,35,-1.08,45,0.777777777777778
1975,27,-1.08,36,0.75
