"Year","cbns","threshold","retirees","prop"
1969,29,-1,32,0.90625
1970,25,-1,35,0.714285714285714
1971,34,-1,44,0.772727272727273
1972,36,-1,49,0.73469387755102
1973,32,-1,41,0.780487804878049
1974,35,-1,45,0.777777777777778
1975,30,-1,36,0.833333333333333
1976,26,-1,33,0.787878787878788
1977,38,-1,55,0.690909090909091
1978,23,-1,35,0.657142857142857
1979,31,-1,42,0.738095238095238
1980,35,-1,45,0.777777777777778
1981,25,-1,37,0.675675675675676
1982,26,-1,38,0.684210526315789
1983,27,-1,35,0.771428571428571
1984,32,-1,41,0.780487804878049
1985,42,-1,55,0.763636363636364
1986,34,-1,47,0.723404255319149
1987,28,-1,36,0.777777777777778
1988,28,-1,36,0.777777777777778
1989,33,-1,46,0.717391304347826
1990,40,-1,51,0.784313725490196
1991,35,-1,43,0.813953488372093
1992,37,-1,45,0.822222222222222
1993,35,-1,44,0.795454545454545
1994,30,-1,38,0.789473684210526
1995,38,-1,47,0.808510638297872
1996,28,-1,38,0.736842105263158
1997,26,-1,36,0.722222222222222
1998,34,-1,52,0.653846153846154
1999,39,-1,49,0.795918367346939
2000,38,-1,52,0.730769230769231
2001,52,-1,67,0.776119402985075
2002,37,-1,46,0.804347826086957
2003,33,-1,44,0.75
2004,27,-1,49,0.551020408163265
2005,33,-1,44,0.75
2006,37,-1,50,0.74
2007,47,-1,65,0.723076923076923
2008,47,-1,53,0.886792452830189
2009,32,-1,48,0.666666666666667
2010,36,-1,51,0.705882352941177
2011,44,-1,58,0.758620689655172
2012,39,-1,56,0.696428571428571
2013,36,-1,57,0.631578947368421
2014,37,-1,57,0.649122807017544
2015,43,-1,58,0.741379310344828
2016,39,-1,60,0.65
2017,48,-1,69,0.695652173913043
2018,48,-1,62,0.774193548387097
1969,25,-0.95,32,0.78125
1970,25,-0.95,35,0.714285714285714
1971,34,-0.95,44,0.772727272727273
1972,34,-0.95,49,0.693877551020408
1973,32,-0.95,41,0.780487804878049
1974,32,-0.95,45,0.711111111111111
1975,27,-0.95,36,0.75
1976,25,-0.95,33,0.757575757575758
1977,37,-0.95,55,0.672727272727273
1978,20,-0.95,35,0.571428571428571
1979,26,-0.95,42,0.619047619047619
1980,31,-0.95,45,0.688888888888889
1981,24,-0.95,37,0.648648648648649
1982,23,-0.95,38,0.605263157894737
1983,24,-0.95,35,0.685714285714286
1984,32,-0.95,41,0.780487804878049
1985,41,-0.95,55,0.745454545454545
1986,33,-0.95,47,0.702127659574468
1987,24,-0.95,36,0.666666666666667
1988,28,-0.95,36,0.777777777777778
1989,33,-0.95,46,0.717391304347826
1990,35,-0.95,51,0.686274509803922
1991,33,-0.95,43,0.767441860465116
1992,37,-0.95,45,0.822222222222222
1993,35,-0.95,44,0.795454545454545
1994,28,-0.95,38,0.736842105263158
1995,36,-0.95,47,0.765957446808511
1996,27,-0.95,38,0.710526315789474
1997,25,-0.95,36,0.694444444444444
1998,34,-0.95,52,0.653846153846154
1999,39,-0.95,49,0.795918367346939
2000,37,-0.95,52,0.711538461538462
2001,50,-0.95,67,0.746268656716418
2002,36,-0.95,46,0.782608695652174
2003,30,-0.95,44,0.681818181818182
2004,27,-0.95,49,0.551020408163265
2005,32,-0.95,44,0.727272727272727
2006,32,-0.95,50,0.64
2007,45,-0.95,65,0.692307692307692
2008,41,-0.95,53,0.773584905660377
2009,32,-0.95,48,0.666666666666667
2010,34,-0.95,51,0.666666666666667
2011,38,-0.95,58,0.655172413793103
2012,38,-0.95,56,0.678571428571429
2013,38,-0.95,57,0.666666666666667
2014,35,-0.95,57,0.614035087719298
2015,34,-0.95,58,0.586206896551724
2016,38,-0.95,60,0.633333333333333
2017,50,-0.95,69,0.72463768115942
2018,48,-0.95,62,0.774193548387097
1969,25,-0.9,32,0.78125
1970,24,-0.9,35,0.685714285714286
1971,32,-0.9,44,0.727272727272727
1972,33,-0.9,49,0.673469387755102
1973,32,-0.9,41,0.780487804878049
1974,30,-0.9,45,0.666666666666667
1975,26,-0.9,36,0.722222222222222
1976,22,-0.9,33,0.666666666666667
1977,35,-0.9,55,0.636363636363636
1978,20,-0.9,35,0.571428571428571
1979,26,-0.9,42,0.619047619047619
1980,30,-0.9,45,0.666666666666667
1981,24,-0.9,37,0.648648648648649
1982,23,-0.9,38,0.605263157894737
1983,23,-0.9,35,0.657142857142857
1984,29,-0.9,41,0.707317073170732
1985,36,-0.9,55,0.654545454545455
1986,33,-0.9,47,0.702127659574468
1987,22,-0.9,36,0.611111111111111
1988,28,-0.9,36,0.777777777777778
1989,33,-0.9,46,0.717391304347826
1990,34,-0.9,51,0.666666666666667
1991,31,-0.9,43,0.720930232558139
1992,37,-0.9,45,0.822222222222222
1993,34,-0.9,44,0.772727272727273
1994,27,-0.9,38,0.710526315789474
1995,35,-0.9,47,0.74468085106383
1996,26,-0.9,38,0.684210526315789
1997,25,-0.9,36,0.694444444444444
1998,32,-0.9,52,0.615384615384615
1999,38,-0.9,49,0.775510204081633
2000,35,-0.9,52,0.673076923076923
2001,47,-0.9,67,0.701492537313433
2002,36,-0.9,46,0.782608695652174
2003,30,-0.9,44,0.681818181818182
2004,27,-0.9,49,0.551020408163265
2005,30,-0.9,44,0.681818181818182
2006,30,-0.9,50,0.6
2007,44,-0.9,65,0.676923076923077
2008,41,-0.9,53,0.773584905660377
2009,30,-0.9,48,0.625
2010,33,-0.9,51,0.647058823529412
2011,37,-0.9,58,0.637931034482759
2012,36,-0.9,56,0.642857142857143
2013,36,-0.9,57,0.631578947368421
2014,29,-0.9,57,0.508771929824561
2015,34,-0.9,58,0.586206896551724
2016,38,-0.9,60,0.633333333333333
2017,49,-0.9,69,0.710144927536232
2018,48,-0.9,62,0.774193548387097
1969,24,-0.85,32,0.75
1970,23,-0.85,35,0.657142857142857
1971,31,-0.85,44,0.704545454545455
1972,30,-0.85,49,0.612244897959184
1973,29,-0.85,41,0.707317073170732
1974,30,-0.85,45,0.666666666666667
1975,22,-0.85,36,0.611111111111111
1976,22,-0.85,33,0.666666666666667
1977,35,-0.85,55,0.636363636363636
1978,20,-0.85,35,0.571428571428571
1979,26,-0.85,42,0.619047619047619
1980,27,-0.85,45,0.6
1981,20,-0.85,37,0.540540540540541
1982,19,-0.85,38,0.5
1983,23,-0.85,35,0.657142857142857
1984,28,-0.85,41,0.682926829268293
1985,36,-0.85,55,0.654545454545455
1986,33,-0.85,47,0.702127659574468
1987,22,-0.85,36,0.611111111111111
1988,26,-0.85,36,0.722222222222222
1989,30,-0.85,46,0.652173913043478
1990,34,-0.85,51,0.666666666666667
1991,30,-0.85,43,0.697674418604651
1992,35,-0.85,45,0.777777777777778
1993,34,-0.85,44,0.772727272727273
1994,26,-0.85,38,0.684210526315789
1995,33,-0.85,47,0.702127659574468
1996,25,-0.85,38,0.657894736842105
1997,24,-0.85,36,0.666666666666667
1998,32,-0.85,52,0.615384615384615
1999,36,-0.85,49,0.73469387755102
2000,32,-0.85,52,0.615384615384615
2001,47,-0.85,67,0.701492537313433
2002,33,-0.85,46,0.717391304347826
2003,28,-0.85,44,0.636363636363636
2004,27,-0.85,49,0.551020408163265
2005,23,-0.85,44,0.522727272727273
2006,29,-0.85,50,0.58
2007,44,-0.85,65,0.676923076923077
2008,35,-0.85,53,0.660377358490566
2009,29,-0.85,48,0.604166666666667
2010,26,-0.85,51,0.509803921568627
2011,32,-0.85,58,0.551724137931034
2012,36,-0.85,56,0.642857142857143
2013,33,-0.85,57,0.578947368421053
2014,26,-0.85,57,0.456140350877193
2015,32,-0.85,58,0.551724137931034
2016,37,-0.85,60,0.616666666666667
2017,46,-0.85,69,0.666666666666667
2018,46,-0.85,62,0.741935483870968
1969,23,-0.8,32,0.71875
1970,22,-0.8,35,0.628571428571429
1971,29,-0.8,44,0.659090909090909
1972,30,-0.8,49,0.612244897959184
1973,29,-0.8,41,0.707317073170732
1974,30,-0.8,45,0.666666666666667
1975,22,-0.8,36,0.611111111111111
1976,20,-0.8,33,0.606060606060606
1977,34,-0.8,55,0.618181818181818
1978,20,-0.8,35,0.571428571428571
1979,25,-0.8,42,0.595238095238095
1980,26,-0.8,45,0.577777777777778
1981,20,-0.8,37,0.540540540540541
1982,16,-0.8,38,0.421052631578947
1983,21,-0.8,35,0.6
1984,27,-0.8,41,0.658536585365854
1985,34,-0.8,55,0.618181818181818
1986,32,-0.8,47,0.680851063829787
1987,20,-0.8,36,0.555555555555556
1988,23,-0.8,36,0.638888888888889
1989,28,-0.8,46,0.608695652173913
1990,33,-0.8,51,0.647058823529412
1991,27,-0.8,43,0.627906976744186
1992,31,-0.8,45,0.688888888888889
1993,34,-0.8,44,0.772727272727273
1994,23,-0.8,38,0.605263157894737
1995,33,-0.8,47,0.702127659574468
1996,25,-0.8,38,0.657894736842105
1997,22,-0.8,36,0.611111111111111
1998,30,-0.8,52,0.576923076923077
1999,36,-0.8,49,0.73469387755102
2000,32,-0.8,52,0.615384615384615
2001,45,-0.8,67,0.671641791044776
2002,32,-0.8,46,0.695652173913043
2003,28,-0.8,44,0.636363636363636
2004,23,-0.8,49,0.469387755102041
2005,23,-0.8,44,0.522727272727273
2006,25,-0.8,50,0.5
2007,40,-0.8,65,0.615384615384615
2008,35,-0.8,53,0.660377358490566
2009,24,-0.8,48,0.5
2010,24,-0.8,51,0.470588235294118
2011,32,-0.8,58,0.551724137931034
2012,36,-0.8,56,0.642857142857143
2013,33,-0.8,57,0.578947368421053
2014,26,-0.8,57,0.456140350877193
2015,31,-0.8,58,0.53448275862069
2016,34,-0.8,60,0.566666666666667
2017,46,-0.8,69,0.666666666666667
2018,43,-0.8,62,0.693548387096774
1969,23,-0.75,32,0.71875
1970,22,-0.75,35,0.628571428571429
1971,29,-0.75,44,0.659090909090909
1972,29,-0.75,49,0.591836734693878
1973,29,-0.75,41,0.707317073170732
1974,24,-0.75,45,0.533333333333333
1975,21,-0.75,36,0.583333333333333
1976,19,-0.75,33,0.575757575757576
1977,32,-0.75,55,0.581818181818182
1978,20,-0.75,35,0.571428571428571
1979,23,-0.75,42,0.547619047619048
1980,21,-0.75,45,0.466666666666667
1981,17,-0.75,37,0.459459459459459
1982,16,-0.75,38,0.421052631578947
1983,19,-0.75,35,0.542857142857143
1984,27,-0.75,41,0.658536585365854
1985,34,-0.75,55,0.618181818181818
1986,29,-0.75,47,0.617021276595745
1987,18,-0.75,36,0.5
1988,21,-0.75,36,0.583333333333333
1989,28,-0.75,46,0.608695652173913
1990,32,-0.75,51,0.627450980392157
1991,26,-0.75,43,0.604651162790698
1992,31,-0.75,45,0.688888888888889
1993,33,-0.75,44,0.75
1994,22,-0.75,38,0.578947368421053
1995,32,-0.75,47,0.680851063829787
1996,25,-0.75,38,0.657894736842105
1997,22,-0.75,36,0.611111111111111
1998,26,-0.75,52,0.5
1999,35,-0.75,49,0.714285714285714
2000,31,-0.75,52,0.596153846153846
2001,45,-0.75,67,0.671641791044776
2002,32,-0.75,46,0.695652173913043
2003,23,-0.75,44,0.522727272727273
2004,23,-0.75,49,0.469387755102041
2005,21,-0.75,44,0.477272727272727
2006,24,-0.75,50,0.48
2007,37,-0.75,65,0.569230769230769
2008,34,-0.75,53,0.641509433962264
2009,20,-0.75,48,0.416666666666667
2010,24,-0.75,51,0.470588235294118
2011,29,-0.75,58,0.5
2012,32,-0.75,56,0.571428571428571
2013,30,-0.75,57,0.526315789473684
2014,25,-0.75,57,0.43859649122807
2015,31,-0.75,58,0.53448275862069
2016,33,-0.75,60,0.55
2017,41,-0.75,69,0.594202898550725
2018,42,-0.75,62,0.67741935483871
1969,21,-0.7,32,0.65625
1970,21,-0.7,35,0.6
1971,25,-0.7,44,0.568181818181818
1972,28,-0.7,49,0.571428571428571
1973,27,-0.7,41,0.658536585365854
1974,24,-0.7,45,0.533333333333333
1975,19,-0.7,36,0.527777777777778
1976,19,-0.7,33,0.575757575757576
1977,27,-0.7,55,0.490909090909091
1978,20,-0.7,35,0.571428571428571
1979,22,-0.7,42,0.523809523809524
1980,21,-0.7,45,0.466666666666667
1981,15,-0.7,37,0.405405405405405
1982,14,-0.7,38,0.368421052631579
1983,19,-0.7,35,0.542857142857143
1984,27,-0.7,41,0.658536585365854
1985,29,-0.7,55,0.527272727272727
1986,29,-0.7,47,0.617021276595745
1987,18,-0.7,36,0.5
1988,19,-0.7,36,0.527777777777778
1989,26,-0.7,46,0.565217391304348
1990,31,-0.7,51,0.607843137254902
1991,25,-0.7,43,0.581395348837209
1992,26,-0.7,45,0.577777777777778
1993,33,-0.7,44,0.75
1994,21,-0.7,38,0.552631578947368
1995,32,-0.7,47,0.680851063829787
1996,23,-0.7,38,0.605263157894737
1997,21,-0.7,36,0.583333333333333
1998,25,-0.7,52,0.480769230769231
1999,34,-0.7,49,0.693877551020408
2000,31,-0.7,52,0.596153846153846
2001,42,-0.7,67,0.626865671641791
2002,29,-0.7,46,0.630434782608696
2003,23,-0.7,44,0.522727272727273
2004,18,-0.7,49,0.36734693877551
2005,21,-0.7,44,0.477272727272727
2006,23,-0.7,50,0.46
2007,33,-0.7,65,0.507692307692308
2008,30,-0.7,53,0.566037735849057
2009,19,-0.7,48,0.395833333333333
2010,20,-0.7,51,0.392156862745098
2011,29,-0.7,58,0.5
2012,32,-0.7,56,0.571428571428571
2013,30,-0.7,57,0.526315789473684
2014,23,-0.7,57,0.403508771929825
2015,27,-0.7,58,0.46551724137931
2016,28,-0.7,60,0.466666666666667
2017,36,-0.7,69,0.521739130434783
2018,40,-0.7,62,0.645161290322581
1969,19,-0.65,32,0.59375
1970,21,-0.65,35,0.6
1971,23,-0.65,44,0.522727272727273
1972,27,-0.65,49,0.551020408163265
1973,27,-0.65,41,0.658536585365854
1974,24,-0.65,45,0.533333333333333
1975,19,-0.65,36,0.527777777777778
1976,19,-0.65,33,0.575757575757576
1977,23,-0.65,55,0.418181818181818
1978,19,-0.65,35,0.542857142857143
1979,21,-0.65,42,0.5
1980,20,-0.65,45,0.444444444444444
1981,14,-0.65,37,0.378378378378378
1982,14,-0.65,38,0.368421052631579
1983,17,-0.65,35,0.485714285714286
1984,24,-0.65,41,0.585365853658537
1985,29,-0.65,55,0.527272727272727
1986,27,-0.65,47,0.574468085106383
1987,15,-0.65,36,0.416666666666667
1988,18,-0.65,36,0.5
1989,26,-0.65,46,0.565217391304348
1990,28,-0.65,51,0.549019607843137
1991,24,-0.65,43,0.558139534883721
1992,26,-0.65,45,0.577777777777778
1993,29,-0.65,44,0.659090909090909
1994,21,-0.65,38,0.552631578947368
1995,30,-0.65,47,0.638297872340426
1996,23,-0.65,38,0.605263157894737
1997,18,-0.65,36,0.5
1998,24,-0.65,52,0.461538461538462
1999,34,-0.65,49,0.693877551020408
2000,30,-0.65,52,0.576923076923077
2001,37,-0.65,67,0.552238805970149
2002,28,-0.65,46,0.608695652173913
2003,20,-0.65,44,0.454545454545455
2004,18,-0.65,49,0.36734693877551
2005,19,-0.65,44,0.431818181818182
2006,21,-0.65,50,0.42
2007,31,-0.65,65,0.476923076923077
2008,30,-0.65,53,0.566037735849057
2009,16,-0.65,48,0.333333333333333
2010,17,-0.65,51,0.333333333333333
2011,26,-0.65,58,0.448275862068966
2012,29,-0.65,56,0.517857142857143
2013,25,-0.65,57,0.43859649122807
2014,22,-0.65,57,0.385964912280702
2015,26,-0.65,58,0.448275862068966
2016,28,-0.65,60,0.466666666666667
2017,35,-0.65,69,0.507246376811594
2018,38,-0.65,62,0.612903225806452
1969,19,-0.6,32,0.59375
1970,18,-0.6,35,0.514285714285714
1971,23,-0.6,44,0.522727272727273
1972,23,-0.6,49,0.469387755102041
1973,25,-0.6,41,0.609756097560976
1974,22,-0.6,45,0.488888888888889
1975,19,-0.6,36,0.527777777777778
1976,19,-0.6,33,0.575757575757576
1977,23,-0.6,55,0.418181818181818
1978,16,-0.6,35,0.457142857142857
1979,21,-0.6,42,0.5
1980,18,-0.6,45,0.4
1981,13,-0.6,37,0.351351351351351
1982,12,-0.6,38,0.315789473684211
1983,16,-0.6,35,0.457142857142857
1984,18,-0.6,41,0.439024390243902
1985,25,-0.6,55,0.454545454545455
1986,27,-0.6,47,0.574468085106383
1987,13,-0.6,36,0.361111111111111
1988,14,-0.6,36,0.388888888888889
1989,23,-0.6,46,0.5
1990,28,-0.6,51,0.549019607843137
1991,24,-0.6,43,0.558139534883721
1992,22,-0.6,45,0.488888888888889
1993,29,-0.6,44,0.659090909090909
1994,20,-0.6,38,0.526315789473684
1995,29,-0.6,47,0.617021276595745
1996,21,-0.6,38,0.552631578947368
1997,16,-0.6,36,0.444444444444444
1998,23,-0.6,52,0.442307692307692
1999,31,-0.6,49,0.63265306122449
2000,30,-0.6,52,0.576923076923077
2001,37,-0.6,67,0.552238805970149
2002,27,-0.6,46,0.58695652173913
2003,20,-0.6,44,0.454545454545455
2004,15,-0.6,49,0.306122448979592
2005,17,-0.6,44,0.386363636363636
2006,21,-0.6,50,0.42
2007,26,-0.6,65,0.4
2008,23,-0.6,53,0.433962264150943
2009,16,-0.6,48,0.333333333333333
2010,15,-0.6,51,0.294117647058824
2011,23,-0.6,58,0.396551724137931
2012,26,-0.6,56,0.464285714285714
2013,24,-0.6,57,0.421052631578947
2014,17,-0.6,57,0.298245614035088
2015,26,-0.6,58,0.448275862068966
2016,24,-0.6,60,0.4
2017,29,-0.6,69,0.420289855072464
2018,34,-0.6,62,0.548387096774194
1969,16,-0.55,32,0.5
1970,17,-0.55,35,0.485714285714286
1971,21,-0.55,44,0.477272727272727
1972,19,-0.55,49,0.387755102040816
1973,22,-0.55,41,0.536585365853659
1974,22,-0.55,45,0.488888888888889
1975,17,-0.55,36,0.472222222222222
1976,17,-0.55,33,0.515151515151515
1977,19,-0.55,55,0.345454545454545
1978,13,-0.55,35,0.371428571428571
1979,19,-0.55,42,0.452380952380952
1980,18,-0.55,45,0.4
1981,12,-0.55,37,0.324324324324324
1982,12,-0.55,38,0.315789473684211
1983,16,-0.55,35,0.457142857142857
1984,18,-0.55,41,0.439024390243902
1985,25,-0.55,55,0.454545454545455
1986,23,-0.55,47,0.48936170212766
1987,13,-0.55,36,0.361111111111111
1988,13,-0.55,36,0.361111111111111
1989,22,-0.55,46,0.478260869565217
1990,23,-0.55,51,0.450980392156863
1991,23,-0.55,43,0.534883720930233
1992,22,-0.55,45,0.488888888888889
1993,23,-0.55,44,0.522727272727273
1994,19,-0.55,38,0.5
1995,27,-0.55,47,0.574468085106383
1996,21,-0.55,38,0.552631578947368
1997,13,-0.55,36,0.361111111111111
1998,21,-0.55,52,0.403846153846154
1999,30,-0.55,49,0.612244897959184
2000,29,-0.55,52,0.557692307692308
2001,30,-0.55,67,0.447761194029851
2002,21,-0.55,46,0.456521739130435
2003,19,-0.55,44,0.431818181818182
2004,14,-0.55,49,0.285714285714286
2005,15,-0.55,44,0.340909090909091
2006,16,-0.55,50,0.32
2007,22,-0.55,65,0.338461538461538
2008,20,-0.55,53,0.377358490566038
2009,16,-0.55,48,0.333333333333333
2010,15,-0.55,51,0.294117647058824
2011,23,-0.55,58,0.396551724137931
2012,26,-0.55,56,0.464285714285714
2013,23,-0.55,57,0.403508771929825
2014,17,-0.55,57,0.298245614035088
2015,22,-0.55,58,0.379310344827586
2016,21,-0.55,60,0.35
2017,28,-0.55,69,0.405797101449275
2018,26,-0.55,62,0.419354838709677
1969,15,-0.5,32,0.46875
1970,17,-0.5,35,0.485714285714286
1971,21,-0.5,44,0.477272727272727
1972,19,-0.5,49,0.387755102040816
1973,22,-0.5,41,0.536585365853659
1974,16,-0.5,45,0.355555555555556
1975,17,-0.5,36,0.472222222222222
1976,16,-0.5,33,0.484848484848485
1977,19,-0.5,55,0.345454545454545
1978,12,-0.5,35,0.342857142857143
1979,19,-0.5,42,0.452380952380952
1980,16,-0.5,45,0.355555555555556
1981,12,-0.5,37,0.324324324324324
1982,11,-0.5,38,0.289473684210526
1983,15,-0.5,35,0.428571428571429
1984,18,-0.5,41,0.439024390243902
1985,23,-0.5,55,0.418181818181818
1986,22,-0.5,47,0.468085106382979
1987,10,-0.5,36,0.277777777777778
1988,13,-0.5,36,0.361111111111111
1989,20,-0.5,46,0.434782608695652
1990,20,-0.5,51,0.392156862745098
1991,23,-0.5,43,0.534883720930233
1992,22,-0.5,45,0.488888888888889
1993,19,-0.5,44,0.431818181818182
1994,16,-0.5,38,0.421052631578947
1995,26,-0.5,47,0.553191489361702
1996,21,-0.5,38,0.552631578947368
1997,13,-0.5,36,0.361111111111111
1998,20,-0.5,52,0.384615384615385
1999,24,-0.5,49,0.489795918367347
2000,29,-0.5,52,0.557692307692308
2001,30,-0.5,67,0.447761194029851
2002,20,-0.5,46,0.434782608695652
2003,15,-0.5,44,0.340909090909091
2004,13,-0.5,49,0.26530612244898
2005,15,-0.5,44,0.340909090909091
2006,14,-0.5,50,0.28
2007,22,-0.5,65,0.338461538461538
2008,20,-0.5,53,0.377358490566038
2009,15,-0.5,48,0.3125
2010,12,-0.5,51,0.235294117647059
2011,18,-0.5,58,0.310344827586207
2012,25,-0.5,56,0.446428571428571
2013,18,-0.5,57,0.315789473684211
2014,16,-0.5,57,0.280701754385965
2015,22,-0.5,58,0.379310344827586
2016,18,-0.5,60,0.3
2017,28,-0.5,69,0.405797101449275
2018,26,-0.5,62,0.419354838709677
1969,15,-0.45,32,0.46875
1970,14,-0.45,35,0.4
1971,20,-0.45,44,0.454545454545455
1972,15,-0.45,49,0.306122448979592
1973,16,-0.45,41,0.390243902439024
1974,15,-0.45,45,0.333333333333333
1975,14,-0.45,36,0.388888888888889
1976,15,-0.45,33,0.454545454545455
1977,18,-0.45,55,0.327272727272727
1978,9,-0.45,35,0.257142857142857
1979,17,-0.45,42,0.404761904761905
1980,16,-0.45,45,0.355555555555556
1981,8,-0.45,37,0.216216216216216
1982,10,-0.45,38,0.263157894736842
1983,15,-0.45,35,0.428571428571429
1984,18,-0.45,41,0.439024390243902
1985,23,-0.45,55,0.418181818181818
1986,19,-0.45,47,0.404255319148936
1987,9,-0.45,36,0.25
1988,10,-0.45,36,0.277777777777778
1989,16,-0.45,46,0.347826086956522
1990,20,-0.45,51,0.392156862745098
1991,21,-0.45,43,0.488372093023256
1992,21,-0.45,45,0.466666666666667
1993,19,-0.45,44,0.431818181818182
1994,16,-0.45,38,0.421052631578947
1995,21,-0.45,47,0.446808510638298
1996,20,-0.45,38,0.526315789473684
1997,12,-0.45,36,0.333333333333333
1998,19,-0.45,52,0.365384615384615
1999,24,-0.45,49,0.489795918367347
2000,26,-0.45,52,0.5
2001,30,-0.45,67,0.447761194029851
2002,18,-0.45,46,0.391304347826087
2003,15,-0.45,44,0.340909090909091
2004,13,-0.45,49,0.26530612244898
2005,15,-0.45,44,0.340909090909091
2006,13,-0.45,50,0.26
2007,20,-0.45,65,0.307692307692308
2008,13,-0.45,53,0.245283018867925
2009,14,-0.45,48,0.291666666666667
2010,11,-0.45,51,0.215686274509804
2011,18,-0.45,58,0.310344827586207
2012,21,-0.45,56,0.375
2013,17,-0.45,57,0.298245614035088
2014,15,-0.45,57,0.263157894736842
2015,15,-0.45,58,0.258620689655172
2016,17,-0.45,60,0.283333333333333
2017,21,-0.45,69,0.304347826086957
2018,22,-0.45,62,0.354838709677419
1969,13,-0.4,32,0.40625
1970,13,-0.4,35,0.371428571428571
1971,15,-0.4,44,0.340909090909091
1972,15,-0.4,49,0.306122448979592
1973,12,-0.4,41,0.292682926829268
1974,14,-0.4,45,0.311111111111111
1975,10,-0.4,36,0.277777777777778
1976,14,-0.4,33,0.424242424242424
1977,16,-0.4,55,0.290909090909091
1978,9,-0.4,35,0.257142857142857
1979,15,-0.4,42,0.357142857142857
1980,14,-0.4,45,0.311111111111111
1981,8,-0.4,37,0.216216216216216
1982,10,-0.4,38,0.263157894736842
1983,11,-0.4,35,0.314285714285714
1984,15,-0.4,41,0.365853658536585
1985,20,-0.4,55,0.363636363636364
1986,17,-0.4,47,0.361702127659574
1987,9,-0.4,36,0.25
1988,10,-0.4,36,0.277777777777778
1989,16,-0.4,46,0.347826086956522
1990,14,-0.4,51,0.274509803921569
1991,20,-0.4,43,0.465116279069767
1992,19,-0.4,45,0.422222222222222
1993,17,-0.4,44,0.386363636363636
1994,14,-0.4,38,0.368421052631579
1995,20,-0.4,47,0.425531914893617
1996,20,-0.4,38,0.526315789473684
1997,12,-0.4,36,0.333333333333333
1998,16,-0.4,52,0.307692307692308
1999,22,-0.4,49,0.448979591836735
2000,25,-0.4,52,0.480769230769231
2001,26,-0.4,67,0.388059701492537
2002,18,-0.4,46,0.391304347826087
2003,15,-0.4,44,0.340909090909091
2004,13,-0.4,49,0.26530612244898
2005,14,-0.4,44,0.318181818181818
2006,13,-0.4,50,0.26
2007,16,-0.4,65,0.246153846153846
2008,13,-0.4,53,0.245283018867925
2009,14,-0.4,48,0.291666666666667
2010,11,-0.4,51,0.215686274509804
2011,16,-0.4,58,0.275862068965517
2012,19,-0.4,56,0.339285714285714
2013,16,-0.4,57,0.280701754385965
2014,15,-0.4,57,0.263157894736842
2015,14,-0.4,58,0.241379310344828
2016,15,-0.4,60,0.25
2017,21,-0.4,69,0.304347826086957
2018,20,-0.4,62,0.32258064516129
1969,11,-0.35,32,0.34375
1970,12,-0.35,35,0.342857142857143
1971,15,-0.35,44,0.340909090909091
1972,12,-0.35,49,0.244897959183673
1973,12,-0.35,41,0.292682926829268
1974,13,-0.35,45,0.288888888888889
1975,10,-0.35,36,0.277777777777778
1976,9,-0.35,33,0.272727272727273
1977,10,-0.35,55,0.181818181818182
1978,8,-0.35,35,0.228571428571429
1979,12,-0.35,42,0.285714285714286
1980,14,-0.35,45,0.311111111111111
1981,8,-0.35,37,0.216216216216216
1982,10,-0.35,38,0.263157894736842
1983,10,-0.35,35,0.285714285714286
1984,13,-0.35,41,0.317073170731707
1985,18,-0.35,55,0.327272727272727
1986,17,-0.35,47,0.361702127659574
1987,8,-0.35,36,0.222222222222222
1988,10,-0.35,36,0.277777777777778
1989,16,-0.35,46,0.347826086956522
1990,13,-0.35,51,0.254901960784314
1991,20,-0.35,43,0.465116279069767
1992,19,-0.35,45,0.422222222222222
1993,17,-0.35,44,0.386363636363636
1994,14,-0.35,38,0.368421052631579
1995,20,-0.35,47,0.425531914893617
1996,18,-0.35,38,0.473684210526316
1997,12,-0.35,36,0.333333333333333
1998,16,-0.35,52,0.307692307692308
1999,22,-0.35,49,0.448979591836735
2000,25,-0.35,52,0.480769230769231
2001,26,-0.35,67,0.388059701492537
2002,16,-0.35,46,0.347826086956522
2003,15,-0.35,44,0.340909090909091
2004,13,-0.35,49,0.26530612244898
2005,14,-0.35,44,0.318181818181818
2006,13,-0.35,50,0.26
2007,16,-0.35,65,0.246153846153846
2008,10,-0.35,53,0.188679245283019
2009,13,-0.35,48,0.270833333333333
2010,9,-0.35,51,0.176470588235294
2011,13,-0.35,58,0.224137931034483
2012,16,-0.35,56,0.285714285714286
2013,13,-0.35,57,0.228070175438596
2014,15,-0.35,57,0.263157894736842
2015,12,-0.35,58,0.206896551724138
2016,15,-0.35,60,0.25
2017,16,-0.35,69,0.231884057971014
2018,20,-0.35,62,0.32258064516129
1969,11,-0.3,32,0.34375
1970,8,-0.3,35,0.228571428571429
1971,13,-0.3,44,0.295454545454545
1972,11,-0.3,49,0.224489795918367
1973,10,-0.3,41,0.24390243902439
1974,9,-0.3,45,0.2
1975,9,-0.3,36,0.25
1976,8,-0.3,33,0.242424242424242
1977,10,-0.3,55,0.181818181818182
1978,5,-0.3,35,0.142857142857143
1979,12,-0.3,42,0.285714285714286
1980,12,-0.3,45,0.266666666666667
1981,8,-0.3,37,0.216216216216216
1982,10,-0.3,38,0.263157894736842
1983,10,-0.3,35,0.285714285714286
1984,13,-0.3,41,0.317073170731707
1985,18,-0.3,55,0.327272727272727
